Job Title,Company,Salary,Experience,Day Posted,Skills List,Location List
Insurance Broker,AU Small Finance Bank,3.0,1.5,2024-04,Home Loans,Mumbai
Insurance Broker,AU Small Finance Bank,3.0,1.5,2024-04,Unsecured Loans,Mumbai
Insurance Broker,AU Small Finance Bank,3.0,1.5,2024-04,Housing Loan,Mumbai
Insurance Broker,AU Small Finance Bank,3.0,1.5,2024-04,Business Loan,Mumbai
Insurance Broker,AU Small Finance Bank,3.0,1.5,2024-04,Sales,Mumbai
Insurance Broker,HY Fly Consultancy,4.375,2.5,2024-04,Graduate,Mumbai
Insurance Broker,HY Fly Consultancy,4.375,2.5,2024-04,Upsell,Mumbai
Insurance Broker,HY Fly Consultancy,4.375,2.5,2024-04,Inbound Sales,Mumbai
Insurance Broker,HY Fly Consultancy,4.375,2.5,2024-04,Cross Selling,Mumbai
Insurance Broker,HY Fly Consultancy,4.375,2.5,2024-04,Credit Card Sales,Mumbai
Insurance Broker,HY Fly Consultancy,4.375,2.5,2024-04,Cross Sales,Mumbai
Insurance Broker,HY Fly Consultancy,4.375,2.5,2024-04,Insurance Sales,Mumbai
Insurance Broker,HY Fly Consultancy,4.375,2.5,2024-04,Mutual Funds Sales,Mumbai
Insurance Broker,Yellow Umbrella Services,1.5,4.0,2024-04,Not Specified,Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Email,Thane
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Risk Assessment & Analysis,Thane
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Email Etiquette,Thane
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Word,Thane
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,NRI,Thane
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,email chat,Thane
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,NRI Services,Thane
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Chat Support,Thane
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Risk Assessment & Analysis,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,International BPO Standards,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Telesales,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Financial Literacy,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Claims Processing,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Product Knowledge,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Sales & Negotiation,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Regulatory Compliance,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Risk Assessment & Analysis,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,International BPO Standards,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Telesales,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Financial Literacy,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Claims Processing,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Product Knowledge,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Sales & Negotiation,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Regulatory Compliance,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Risk Assessment & Analysis,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,International BPO Standards,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Telesales,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Financial Literacy,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Claims Processing,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Product Knowledge,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Sales & Negotiation,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Regulatory Compliance,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Risk Assessment & Analysis,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,International BPO Standards,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Telesales,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Financial Literacy,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Claims Processing,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Product Knowledge,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Sales & Negotiation,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Regulatory Compliance,Mumbai
Insurance Broker,HY Fly Consultancy,2.875,2.5,2024-04,Risk Assessment & Analysis,Navi Mumbai
Insurance Broker,HY Fly Consultancy,2.875,2.5,2024-04,International BPO Standards,Navi Mumbai
Insurance Broker,HY Fly Consultancy,2.875,2.5,2024-04,Telesales,Navi Mumbai
Insurance Broker,HY Fly Consultancy,2.875,2.5,2024-04,Financial Literacy,Navi Mumbai
Insurance Broker,HY Fly Consultancy,2.875,2.5,2024-04,Claims Processing,Navi Mumbai
Insurance Broker,HY Fly Consultancy,2.875,2.5,2024-04,Product Knowledge,Navi Mumbai
Insurance Broker,HY Fly Consultancy,2.875,2.5,2024-04,Sales & Negotiation,Navi Mumbai
Insurance Broker,HY Fly Consultancy,2.875,2.5,2024-04,Regulatory Compliance,Navi Mumbai
Insurance Broker,HY Fly Consultancy,2.875,2.5,2024-04,Risk Assessment & Analysis,Mumbai
Insurance Broker,HY Fly Consultancy,2.875,2.5,2024-04,International BPO Standards,Mumbai
Insurance Broker,HY Fly Consultancy,2.875,2.5,2024-04,Telesales,Mumbai
Insurance Broker,HY Fly Consultancy,2.875,2.5,2024-04,Financial Literacy,Mumbai
Insurance Broker,HY Fly Consultancy,2.875,2.5,2024-04,Claims Processing,Mumbai
Insurance Broker,HY Fly Consultancy,2.875,2.5,2024-04,Product Knowledge,Mumbai
Insurance Broker,HY Fly Consultancy,2.875,2.5,2024-04,Sales & Negotiation,Mumbai
Insurance Broker,HY Fly Consultancy,2.875,2.5,2024-04,Regulatory Compliance,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Risk Assessment & Analysis,Kolkata
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Risk Assessment & Analysis,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,International BPO Standards,Kolkata
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,International BPO Standards,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Telesales,Kolkata
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Telesales,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Financial Literacy,Kolkata
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Financial Literacy,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Claims Processing,Kolkata
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Claims Processing,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Product Knowledge,Kolkata
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Product Knowledge,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Sales & Negotiation,Kolkata
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Sales & Negotiation,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Regulatory Compliance,Kolkata
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Regulatory Compliance,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Risk Assessment & Analysis,Kolkata
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Risk Assessment & Analysis,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,International BPO Standards,Kolkata
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,International BPO Standards,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Telesales,Kolkata
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Telesales,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Financial Literacy,Kolkata
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Financial Literacy,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Claims Processing,Kolkata
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Claims Processing,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Product Knowledge,Kolkata
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Product Knowledge,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Sales & Negotiation,Kolkata
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Sales & Negotiation,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Regulatory Compliance,Kolkata
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Regulatory Compliance,Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Risk Assessment & Analysis,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,International BPO Standards,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Telesales,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Financial Literacy,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Claims Processing,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Product Knowledge,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Sales & Negotiation,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Regulatory Compliance,Navi Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Risk Assessment & Analysis,Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,International BPO Standards,Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Telesales,Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Financial Literacy,Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Claims Processing,Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Product Knowledge,Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Sales & Negotiation,Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Regulatory Compliance,Mumbai
Insurance Broker,N D Savla & Associates,8.5,0.5,2024-04,Statutory Audit,Mumbai
Insurance Broker,N D Savla & Associates,8.5,0.5,2024-04,Finalisation,Mumbai
Insurance Broker,N D Savla & Associates,8.5,0.5,2024-04,Income Tax,Mumbai
Insurance Broker,N D Savla & Associates,8.5,0.5,2024-04,Gst,Mumbai
Insurance Broker,N D Savla & Associates,8.5,0.5,2024-04,Auditing,Mumbai
Insurance Broker,N D Savla & Associates,8.5,0.5,2024-04,Tax Audit,Mumbai
Insurance Broker,N D Savla & Associates,8.5,0.5,2024-04,TDS,Mumbai
Insurance Broker,N D Savla & Associates,8.5,0.5,2024-04,PT,Mumbai
Insurance Broker,N D Savla & Associates,9.25,0.5,2024-04,FEMA,Mumbai
Insurance Broker,N D Savla & Associates,9.25,0.5,2024-04,Direct Tax,Mumbai
Insurance Broker,N D Savla & Associates,9.25,0.5,2024-04,Assessment,Mumbai
Insurance Broker,N D Savla & Associates,9.25,0.5,2024-04,Advisory,Mumbai
Insurance Broker,N D Savla & Associates,9.25,0.5,2024-04,TDS,Mumbai
Insurance Broker,N D Savla & Associates,9.25,0.5,2024-04,Income Tax,Mumbai
Insurance Broker,N D Savla & Associates,9.25,0.5,2024-04,Scrutiny,Mumbai
Insurance Broker,N D Savla & Associates,9.25,0.5,2024-04,Direct,Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,GRaduate,Pune
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,GRaduate,Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,BPO,Pune
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,BPO,Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,BCOM,Pune
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,BCOM,Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Customer Service,Pune
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Customer Service,Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Cce,Pune
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Cce,Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Solving Queries,Pune
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Solving Queries,Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Phone Banking,Pune
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Phone Banking,Mumbai
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Mutual Funds Sales,Pune
Insurance Broker,HY Fly Consultancy,3.5,2.5,2024-04,Mutual Funds Sales,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Email,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Risk Assessment & Analysis,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Email Etiquette,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,Word,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,NRI,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,email chat,Mumbai
Insurance Broker,HY Fly Consultancy,3.75,2.5,2024-04,NRI Services,Mumbai
